Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
ATGL,724.5,AVOID,49.8,0.34,3.4 days,72.0,Strong Revenue Growth (16.1%) | Low Leverage (D/E: 0.46) | Healthy Margins (11.1%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,7.0,MC Target Prob: 10.0% | Expected Horizon: 3.4d,0.1,0.54,-0.0205,80748.0,68.8,41.7,25.0,80.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-10.4,54.84,808.55,467.9,47.8,55.5,123.4,16.61,14.5,16.1,0.46,Nifty Energy
BAJAJ-AUTO,10080.0,AVOID,40.3,0.28,4.3 days,82.6,Strong Revenue Growth (48.8%) | High ROE (28.0%) | Low Leverage (D/E: 0.56) | Healthy Margins (16.5%),20.0,Neutral Setup,15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.33,0.0112,283293.0,91.5,61.7,65.0,100.0,65.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-5.9,25.87,10711.5,8008.0,31.1,55.7,26.4,7.3,28.0,48.8,0.56,Nifty Auto
BHARATFORG,2036.0,WAIT,62.5,0.46,4.0 days,64.7,Strong Revenue Growth (17.5%) | Low Leverage (D/E: 0.76),96.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Volume Breakout Detected,31.5,MC Target Prob: 2.2% | Model Predicts +3.7% (10d) | Expected Horizon: 4.0d,0.02,0.4,0.0372,93189.0,57.2,20.0,25.0,55.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,0.0,84.18,2036.0,1105.44,68.9,60.9,86.5,9.74,11.6,17.5,0.76,Nifty Auto
BHEL,417.0,AVOID,39.6,0.29,3.8 days,56.1,Strong Revenue Growth (36.9%) | Low Leverage (D/E: 0.31),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),4.0,MC Target Prob: 5.7% | Expected Horizon: 3.8d,0.06,0.45,-0.0099,134512.0,49.8,20.0,25.0,100.0,70.0,70.0,NO,NO,YES,Extended Breakout,40.0,-1.27,100.47,422.35,208.01,55.4,42.7,84.0,5.14,6.3,36.9,0.31,Nifty Energy
BOSCHLTD,40265.0,WAIT,57.3,0.46,4.2 days,74.7,Strong Revenue Growth (18.0%) | High ROE (19.4%) | Low Leverage (D/E: 0.01) | Healthy Margins (13.8%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,30.8,MC Target Prob: 1.2% | Model Predicts +2.2% (10d) | Expected Horizon: 4.2d,0.01,0.33,0.0216,111456.0,66.0,28.3,40.0,67.5,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-2.96,40.08,41495.0,28745.0,76.1,59.9,40.1,7.51,19.4,18.0,0.01,Nifty Auto
BPCL,306.9,AVOID,49.8,0.37,4.0 days,78.4,High ROE (28.5%) | Low Leverage (D/E: 0.54),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,16.0,MC Target Prob: 1.4% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.01,0.42,0.0086,121833.0,98.9,56.7,92.5,80.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-20.96,13.12,388.3,271.3,57.5,64.5,4.7,1.22,28.5,6.7,0.54,Nifty Energy
BRIGADE,546.0,AVOID,31.2,0.26,3.6 days,54.7,Low Leverage (D/E: 0.84) | Healthy Margins (11.3%),20.0,Neutral Setup,17.3,MC Target Prob: 3.3% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.03,0.53,0.0053,15856.0,59.8,100.0,50.0,10.0,65.0,55.0,YES,YES,YES,Breakdown,10.0,-53.51,7.28,1174.48,508.95,27.3,39.8,2493.1,2.32,10.8,-0.2,0.84,Nifty Realty
CASTROLIND,185.9,AVOID,37.9,0.28,4.0 days,58.7,Low Leverage (D/E: 0.03) | Healthy Margins (16.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.6,MC Target Prob: 2.3% | Expected Horizon: 4.0d,0.02,0.41,-0.0106,18107.0,67.8,56.7,65.0,47.5,100.0,100.0,YES,NO,NO,None,0.0,-14.96,7.13,218.6,173.52,61.4,46.9,18.9,9.53,0.0,8.7,0.03,Nifty Energy
CESC,169.0,AVOID,30.7,0.22,3.9 days,68.2,Average Fundamentals,20.0,Neutral Setup,2.4,MC Target Prob: 3.5% | Expected Horizon: 3.9d,0.04,0.43,-0.0009,23130.0,78.2,70.0,80.0,70.0,65.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-14.96,20.34,198.72,140.43,32.4,45.0,15.0,1.85,12.5,5.6,1.64,Nifty Energy
CGPOWER,962.5,AVOID,38.4,0.28,3.8 days,23.0,Low Leverage (D/E: 0.00),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,18.1,MC Target Prob: 4.4% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.45,0.0022,142282.0,37.2,20.0,25.0,30.0,100.0,40.0,NO,NO,YES,Extended Breakout,40.0,-0.13,81.78,963.75,529.48,69.1,38.0,117.5,17.86,0.0,0.0,0.0,Nifty Energy
COALINDIA,452.05,AVOID,46.0,0.28,4.2 days,98.9,Strong Revenue Growth (16.2%) | High ROE (28.1%) | Low Leverage (D/E: 0.12) | Healthy Margins (18.5%),20.0,Neutral Setup,15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.35,0.0113,286505.0,99.2,61.7,80.0,90.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-6.15,29.89,481.65,348.03,34.9,62.0,9.2,2.41,28.1,16.2,0.12,Nifty Energy
COFORGE,1468.0,WAIT,50.4,0.38,3.8 days,77.6,Strong Revenue Growth (30.5%) | High ROE (18.6%) | Low Leverage (D/E: 0.08),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,18.5,MC Target Prob: 5.0% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.05,0.44,0.0167,62094.0,63.2,50.0,25.0,100.0,100.0,70.0,NO,NO,NO,None,0.0,-25.6,36.7,1973.19,1073.9,50.9,54.2,32.0,4.94,18.6,30.5,0.08,Nifty IT
DLF,625.0,SELL,16.6,0.12,3.8 days,-1.8,Low Leverage (D/E: 0.01) | Healthy Margins (53.9%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.1,MC Target Prob: 1.6% | Expected Horizon: 3.8d,0.02,0.46,-0.0043,139410.0,68.8,46.7,55.0,10.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,70.0,-26.31,23.98,848.15,504.1,63.0,32.3,31.6,3.07,10.0,-42.0,0.01,Nifty Realty
EICHERMOT,7649.0,WAIT,55.5,0.39,4.3 days,85.0,Strong Revenue Growth (19.1%) | High ROE (23.8%) | Low Leverage (D/E: 0.02) | Healthy Margins (23.6%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.31,0.0196,198173.0,77.0,28.3,55.0,90.0,85.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-6.61,45.07,8190.0,5272.63,76.3,61.9,35.9,7.89,23.8,19.1,0.02,Nifty Auto
EXIDEIND,381.8,AVOID,49.9,0.31,4.0 days,62.8,Low Leverage (D/E: 0.11),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,0.8,MC Target Prob: 1.2% | Expected Horizon: 4.0d,0.01,0.44,-0.0364,32840.0,83.5,60.0,70.0,70.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-10.66,32.62,427.35,287.9,43.5,60.0,38.4,2.36,6.2,9.2,0.11,Nifty Auto
GAIL,174.1,AVOID,33.6,0.26,3.9 days,56.6,Low Leverage (D/E: 0.28),44.0,Overbought RSI | Positive Trend Slope,1.6,MC Target Prob: 2.3% | Expected Horizon: 3.9d,0.02,0.43,-0.0179,110856.0,68.4,38.3,92.5,10.0,85.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-6.64,28.58,186.49,135.4,70.8,44.0,14.6,1.26,8.7,-2.4,0.28,Nifty Energy
GODREJPROP,1799.9,AVOID,48.2,0.31,3.7 days,87.0,Strong Revenue Growth (63.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (36.1%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.8,MC Target Prob: 4.0% | Expected Horizon: 3.7d,0.04,0.5,-0.002,49446.0,67.5,46.7,55.0,100.0,85.0,70.0,NO,NO,NO,None,0.0,-26.87,22.33,2461.4,1471.3,60.7,54.0,26.7,2.58,10.0,63.0,0.82,Nifty Realty
GVT&D,5485.0,WAIT,54.4,0.36,3.7 days,78.9,Strong Revenue Growth (42.0%) | High ROE (55.3%) | Low Leverage (D/E: 0.01) | Healthy Margins (19.9%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,8.0,MC Target Prob: 11.4% | Expected Horizon: 3.7d,0.11,0.45,-0.0314,121468.0,52.5,20.0,30.0,100.0,100.0,40.0,NO,NO,YES,Extended Breakout,40.0,0.0,140.36,5485.0,2282.02,67.5,53.8,98.5,58.2,55.3,42.0,0.01,Nifty Energy
HCLTECH,1135.9,AVOID,36.7,0.27,4.2 days,72.4,High ROE (23.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (12.8%),20.0,Neutral Setup,15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.36,0.0045,306320.0,92.0,100.0,55.0,35.0,85.0,85.0,YES,YES,YES,Confirmed Bounce,70.0,-33.07,2.37,1697.11,1109.6,39.1,53.3,18.5,4.02,23.4,5.3,0.07,Nifty IT
HEROMOTOCO,4984.9,WAIT,57.4,0.44,4.3 days,85.5,Strong Revenue Growth (30.2%) | High ROE (28.0%) | Low Leverage (D/E: 0.04) | Healthy Margins (12.1%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,30.4,MC Target Prob: 0.6% | Model Predicts +2.0% (10d) | Expected Horizon: 4.3d,0.01,0.35,0.0203,97179.0,78.0,46.7,65.0,100.0,85.0,100.0,NO,NO,YES,Forming Trough 2,55.0,-19.97,22.29,6229.09,4076.4,64.0,63.6,16.9,4.5,28.0,30.2,0.04,Nifty Auto
HINDALCO,1014.2,AVOID,40.6,0.28,4.1 days,82.8,Strong Revenue Growth (20.4%) | Low Leverage (D/E: 0.73),20.0,Neutral Setup,16.1,MC Target Prob: 1.6% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.02,0.37,0.0108,237569.0,72.0,35.0,70.0,55.0,50.0,55.0,NO,NO,YES,Confirmed Bounce,80.0,-11.79,59.29,1149.7,636.68,22.3,50.0,17.6,1.73,10.3,20.4,0.73,Nifty Metal
HINDCOPPER,512.65,AVOID,36.9,0.26,3.4 days,79.0,Strong Revenue Growth (58.1%) | High ROE (30.6%) | Low Leverage (D/E: 0.03) | Healthy Margins (29.8%),20.0,Neutral Setup,9.2,MC Target Prob: 13.1% | Expected Horizon: 3.4d,0.13,0.53,-0.0231,50247.0,66.0,71.7,25.0,100.0,65.0,85.0,NO,YES,YES,Breakdown,10.0,-32.44,124.5,758.83,228.35,37.9,45.6,54.6,15.05,30.6,58.1,0.03,Nifty Metal
HINDPETRO,392.75,AVOID,43.9,0.34,3.8 days,74.7,High ROE (30.9%) | Low Leverage (D/E: 0.85),38.0,Constructive RSI (Neutral-Bullish),18.1,MC Target Prob: 4.4% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.46,0.0167,79315.0,99.6,60.0,92.5,67.5,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-21.3,23.06,499.05,319.15,52.2,60.6,4.4,1.21,30.9,4.9,0.85,Nifty Energy
HINDZINC,563.45,AVOID,38.9,0.24,3.7 days,91.0,Strong Revenue Growth (40.8%) | High ROE (76.9%) | Low Leverage (D/E: 0.39) | Healthy Margins (35.3%),20.0,Neutral Setup,2.9,MC Target Prob: 4.2% | Expected Horizon: 3.7d,0.04,0.48,-0.0106,234928.0,87.8,60.0,55.0,100.0,50.0,85.0,NO,NO,YES,Confirmed Bounce,70.0,-21.1,38.12,714.15,407.95,26.4,53.6,17.0,10.38,76.9,40.8,0.39,Nifty Metal
IGL,167.18,AVOID,44.6,0.3,3.8 days,77.8,Low Leverage (D/E: 0.01),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.8,MC Target Prob: 2.5% | Expected Horizon: 3.8d,0.03,0.47,-0.0143,22907.0,86.0,56.7,80.0,35.0,100.0,70.0,YES,NO,YES,Confirmed Bounce,80.0,-24.73,14.81,222.12,145.62,55.2,57.0,14.8,1.99,13.9,5.4,0.01,Nifty Energy
INFY,1054.2,AVOID,38.2,0.28,4.1 days,76.7,High ROE (31.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (16.4%),20.0,Neutral Setup,15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.0,0.38,0.0078,463687.0,77.0,100.0,65.0,70.0,65.0,70.0,YES,YES,YES,Breakdown,10.0,-37.61,0.0,1689.8,1054.2,30.0,49.8,15.1,4.97,31.4,6.6,0.1,Nifty IT
INOXWIND,91.25,AVOID,31.1,0.25,3.4 days,50.5,Low Leverage (D/E: 0.21),38.0,Constructive RSI (Neutral-Bullish),5.6,MC Target Prob: 8.0% | Expected Horizon: 3.4d,0.08,0.56,-0.0033,14605.0,52.5,66.7,55.0,10.0,65.0,70.0,NO,YES,NO,None,0.0,-49.3,20.88,179.98,75.49,63.1,37.5,31.9,1.66,6.8,-2.4,0.21,Nifty Energy
IOC,143.58,AVOID,49.6,0.37,4.1 days,78.1,High ROE (21.0%) | Low Leverage (D/E: 0.58),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.6,MC Target Prob: 0.9% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.4,0.016,191484.0,100.0,56.7,100.0,80.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-22.45,10.41,185.14,130.04,58.8,64.7,4.4,0.85,21.0,6.7,0.58,Nifty Energy
JINDALSTEL,1141.8,AVOID,42.3,0.33,4.1 days,72.9,Strong Revenue Growth (23.0%) | Low Leverage (D/E: 0.44),20.0,Neutral Setup,30.9,MC Target Prob: 1.3% | Model Predicts +2.0% (10d) | Expected Horizon: 4.1d,0.01,0.38,0.0203,117652.0,72.8,70.0,40.0,65.0,35.0,85.0,NO,NO,YES,Neckline Breakout,75.0,-11.41,28.92,1288.8,885.69,28.8,51.4,35.0,2.37,6.8,23.0,0.44,Nifty Metal
JPPOWER,18.09,AVOID,38.5,0.34,3.3 days,53.5,Low Leverage (D/E: 0.27),38.0,Constructive RSI (Neutral-Bullish),23.9,MC Target Prob: 12.7% | Model Predicts Positive Return | Expected Horizon: 3.3d,0.13,0.55,0.0078,12686.0,76.5,80.0,55.0,32.5,35.0,70.0,NO,YES,YES,Confirmed Bounce,80.0,-33.57,35.3,27.23,13.37,40.7,49.9,37.8,1.81,3.6,3.4,0.27,Nifty Energy
JSL,698.95,AVOID,49.7,0.4,3.9 days,76.9,High ROE (17.4%) | Low Leverage (D/E: 0.38),38.0,Constructive RSI (Neutral-Bullish),32.5,MC Target Prob: 3.5% | Model Predicts +3.7% (10d) | Expected Horizon: 3.9d,0.04,0.44,0.0367,54850.0,66.5,70.0,55.0,90.0,35.0,85.0,YES,NO,YES,Breakdown,10.0,-19.16,6.95,864.58,653.55,51.0,54.7,17.2,12.19,17.4,11.2,0.38,Nifty Metal
JSWENERGY,571.6,AVOID,43.3,0.3,3.8 days,57.6,Strong Revenue Growth (41.0%) | Healthy Margins (11.8%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,2.8,MC Target Prob: 4.0% | Expected Horizon: 3.8d,0.04,0.47,-0.0359,104620.0,74.8,61.7,25.0,55.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-5.06,29.89,602.05,440.05,43.9,52.7,44.8,3.25,8.8,41.0,2.29,Nifty Energy
JSWSTEEL,1295.0,WAIT,53.5,0.38,4.3 days,84.3,High ROE (27.3%) | Low Leverage (D/E: 0.94) | Healthy Margins (12.0%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.32,0.0095,307691.0,86.5,41.7,65.0,90.0,85.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-1.36,31.65,1312.9,983.7,48.5,63.4,13.8,3.08,27.3,14.2,0.94,Nifty Metal
LLOYDSME,1769.0,WAIT,56.8,0.42,3.8 days,78.0,Strong Revenue Growth (405.5%) | High ROE (36.9%) | Healthy Margins (21.5%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,20.8,MC Target Prob: 8.3% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.08,0.43,0.0017,96265.0,82.0,43.3,40.0,100.0,100.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-4.83,61.08,1858.8,1098.2,41.6,64.4,25.6,6.94,36.9,405.5,1.45,Nifty Metal
LODHA,921.5,AVOID,44.2,0.31,3.6 days,74.6,High ROE (15.7%) | Low Leverage (D/E: 0.42) | Healthy Margins (20.6%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.8,MC Target Prob: 5.4% | Expected Horizon: 3.6d,0.05,0.52,-0.0031,86106.0,87.8,56.7,55.0,60.0,100.0,100.0,NO,YES,YES,Confirmed Bounce,80.0,-37.67,36.12,1478.33,677.0,56.2,57.3,25.2,3.7,15.7,7.6,0.42,Nifty Realty
M&M,3079.7,AVOID,49.0,0.37,4.1 days,75.9,Strong Revenue Growth (30.9%) | High ROE (18.8%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,16.1,MC Target Prob: 1.5% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.02,0.39,0.005,354525.0,93.8,56.7,65.0,100.0,70.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-19.01,5.07,3802.4,2931.1,62.1,62.4,19.4,3.54,18.8,30.9,1.25,Nifty Auto
MARUTI,13422.0,AVOID,48.6,0.36,4.4 days,75.8,Strong Revenue Growth (28.2%) | Low Leverage (D/E: 0.00),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.3,0.0103,411018.0,66.8,56.7,55.0,55.0,100.0,100.0,YES,NO,NO,None,0.0,-22.38,9.95,17292.0,12207.87,64.5,54.1,28.0,3.84,14.4,28.2,0.0,Nifty Auto
MGL,1210.1,AVOID,40.9,0.29,3.8 days,76.5,Low Leverage (D/E: 0.03) | Healthy Margins (10.2%),44.0,Overbought RSI | Positive Trend Slope,2.6,MC Target Prob: 3.7% | Expected Horizon: 3.8d,0.04,0.47,-0.0043,10566.0,72.2,36.7,80.0,22.5,85.0,40.0,NO,NO,YES,Confirmed Bounce,80.0,-19.66,33.21,1506.19,908.4,74.6,50.3,12.6,1.64,13.6,4.5,0.03,Nifty Energy
MOTHERSON,144.95,AVOID,48.3,0.32,3.9 days,66.2,Low Leverage (D/E: 0.44),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.1,MC Target Prob: 4.4% | Expected Horizon: 3.9d,0.04,0.44,-0.025,149765.0,68.0,20.0,40.0,90.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-2.14,61.07,148.12,89.99,55.3,54.2,38.9,4.06,10.1,14.9,0.44,Nifty Auto
MPHASIS,2268.0,AVOID,49.9,0.37,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,16.3,MC Target Prob: 1.9% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.41,0.0179,43846.0,92.0,70.0,40.0,80.0,100.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-24.42,10.77,3000.6,2047.4,45.2,62.5,24.4,4.31,18.3,14.4,0.24,Nifty IT
NATIONALUM,376.0,AVOID,43.6,0.34,3.7 days,71.4,High ROE (29.4%) | Low Leverage (D/E: 0.00) | Healthy Margins (31.3%),20.0,Neutral Setup,35.9,MC Target Prob: 8.5% | Model Predicts +2.4% (10d) | Expected Horizon: 3.7d,0.08,0.46,0.0242,69461.0,70.0,51.7,65.0,22.5,35.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-14.41,117.48,439.31,172.89,26.1,51.5,11.3,3.22,29.4,1.0,0.0,Nifty Metal
