Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
COFORGE,1677.59,WAIT,54.8,0.44,4.0 days,77.6,Strong Revenue Growth (30.5%) | High ROE (18.6%) | Low Leverage (D/E: 0.08),38.0,Constructive RSI (Neutral-Bullish),32.8,MC Target Prob: 3.9% | Model Predicts +2.3% (10d) | Expected Horizon: 4.0d,0.04,0.41,0.0235,62094.0,77.2,50.0,25.0,100.0,50.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-14.98,34.04,1973.19,1251.58,51.5,61.5,32.0,4.94,18.6,30.5,0.08,Nifty IT
CUMMINSIND,4010.96,AVOID,48.7,0.36,4.0 days,78.6,Strong Revenue Growth (21.9%) | High ROE (29.5%) | Low Leverage (D/E: 0.00) | Healthy Margins (19.4%),20.0,Neutral Setup,31.7,MC Target Prob: 2.5% | Model Predicts +5.0% (10d) | Expected Horizon: 4.0d,0.02,0.42,0.0495,155523.0,75.5,51.7,25.0,100.0,35.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-12.41,51.57,4579.38,2646.24,29.1,56.7,66.0,19.7,29.5,21.9,0.0,Nifty Infra
DLF,651.05,SELL,6.5,0.06,3.9 days,-1.8,Low Leverage (D/E: 0.01) | Healthy Margins (53.9%),20.0,Neutral Setup,1.2,MC Target Prob: 1.7% | Expected Horizon: 3.9d,0.02,0.44,-0.0084,139410.0,52.0,80.0,55.0,10.0,35.0,70.0,YES,NO,NO,None,0.0,-25.51,7.85,873.96,603.63,29.1,20.2,31.6,3.07,10.0,-42.0,0.01,"Nifty Infra, Nifty Realty"
EICHERMOT,7358.0,BUY,73.5,0.48,4.5 days,85.0,Strong Revenue Growth (19.1%) | High ROE (23.8%) | Low Leverage (D/E: 0.02) | Healthy Margins (23.6%),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.26,0.0177,198173.0,62.2,33.3,55.0,90.0,70.0,100.0,NO,NO,NO,None,0.0,-2.96,58.47,7582.5,4643.14,52.2,70.1,35.9,7.89,23.8,19.1,0.02,Nifty Auto
EXIDEIND,345.35,AVOID,38.5,0.3,4.0 days,62.8,Low Leverage (D/E: 0.11),20.0,Neutral Setup,16.0,MC Target Prob: 1.4% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.01,0.43,0.0014,32840.0,72.2,80.0,70.0,70.0,65.0,70.0,YES,NO,YES,Breakdown,10.0,-19.19,4.25,427.35,331.26,28.5,48.6,38.4,2.36,6.2,9.2,0.11,Nifty Auto
FORTIS,909.95,WAIT,56.3,0.48,4.2 days,67.4,Strong Revenue Growth (17.8%) | Low Leverage (D/E: 0.34) | Healthy Margins (11.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,31.9,MC Target Prob: 2.7% | Model Predicts +5.4% (10d) | Expected Horizon: 4.2d,0.03,0.34,0.0539,74673.0,62.2,41.7,25.0,100.0,100.0,85.0,NO,NO,NO,None,0.0,-17.12,56.75,1097.9,580.51,52.4,58.1,71.9,7.55,11.0,17.8,0.34,Nifty Infra
GAIL,160.18,AVOID,32.8,0.25,3.9 days,56.6,Low Leverage (D/E: 0.28),20.0,Neutral Setup,1.7,MC Target Prob: 2.4% | Expected Horizon: 3.9d,0.02,0.44,-0.013,110856.0,66.6,80.0,92.5,10.0,50.0,100.0,YES,NO,YES,Breakdown,10.0,-16.98,8.46,192.93,147.69,37.1,42.9,14.6,1.26,8.7,-2.4,0.28,"Nifty Energy, Nifty Infra"
GODREJPROP,1871.4,AVOID,46.6,0.3,3.7 days,87.0,Strong Revenue Growth (63.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (36.1%),20.0,Neutral Setup,2.4,MC Target Prob: 3.5% | Expected Horizon: 3.7d,0.04,0.49,-0.0144,49446.0,70.0,80.0,55.0,100.0,35.0,70.0,YES,NO,YES,Breakdown,10.0,-24.15,0.0,2467.3,1871.4,35.5,53.6,26.7,2.58,10.0,63.0,0.82,Nifty Realty
GRASIM,2795.8,AVOID,48.6,0.34,4.4 days,50.5,Average Fundamentals,74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,0.1,MC Target Prob: 0.2% | Expected Horizon: 4.4d,0.0,0.28,-0.0055,206849.0,87.8,51.7,55.0,90.0,70.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-5.51,22.63,2958.7,2279.86,45.8,60.4,41.7,2.08,6.3,10.5,1.34,Nifty Infra
GVT&D,2796.0,AVOID,46.9,0.34,3.7 days,78.9,Strong Revenue Growth (42.0%) | High ROE (55.3%) | Low Leverage (D/E: 0.01) | Healthy Margins (19.9%),20.0,Neutral Setup,21.8,MC Target Prob: 9.7% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.1,0.46,0.0087,121468.0,66.2,51.7,30.0,100.0,65.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-11.83,116.21,3171.2,1293.18,32.4,52.7,98.5,58.2,55.3,42.0,0.01,Nifty Energy
HCLTECH,1625.38,WAIT,60.6,0.39,4.4 days,72.4,High ROE (23.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (12.8%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.2% | Expected Horizon: 4.4d,0.0,0.3,-0.01,306320.0,54.0,60.0,55.0,35.0,55.0,70.0,NO,NO,NO,None,0.0,-12.94,24.78,1867.0,1302.64,52.2,58.6,18.5,4.02,23.4,5.3,0.07,Nifty IT
HEROMOTOCO,5567.97,WAIT,64.1,0.5,4.3 days,85.5,Strong Revenue Growth (30.2%) | High ROE (28.0%) | Low Leverage (D/E: 0.04) | Healthy Margins (12.1%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,30.3,MC Target Prob: 0.5% | Model Predicts +5.8% (10d) | Expected Horizon: 4.3d,0.0,0.32,0.0579,97179.0,73.5,41.7,65.0,100.0,65.0,100.0,NO,NO,YES,Forming Trough 2,55.0,-10.61,64.96,6229.09,3375.28,52.3,66.9,16.9,4.5,28.0,30.2,0.04,Nifty Auto
HINDPETRO,440.15,AVOID,44.0,0.32,3.9 days,74.7,High ROE (30.9%) | Low Leverage (D/E: 0.85),20.0,Neutral Setup,17.0,MC Target Prob: 2.8% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.42,0.0082,79315.0,70.4,51.7,92.5,67.5,65.0,85.0,NO,NO,YES,Breakdown,10.0,-11.8,55.37,499.05,283.3,37.0,51.9,4.4,1.21,30.9,4.9,0.85,"Nifty Energy, Nifty Infra"
IGL,177.96,AVOID,42.5,0.29,3.8 days,77.8,Low Leverage (D/E: 0.01),20.0,Neutral Setup,2.5,MC Target Prob: 3.6% | Expected Horizon: 3.8d,0.04,0.48,-0.0093,22907.0,70.0,80.0,80.0,35.0,70.0,85.0,YES,NO,YES,Breakdown,10.0,-19.88,4.52,222.12,170.27,29.3,50.8,14.8,1.99,13.9,5.4,0.01,Nifty Energy
INDHOTEL,689.45,AVOID,42.4,0.29,4.1 days,78.0,High ROE (16.4%) | Low Leverage (D/E: 0.19) | Healthy Margins (20.9%),20.0,Neutral Setup,1.2,MC Target Prob: 1.7% | Expected Horizon: 4.1d,0.02,0.39,-0.0079,92843.0,62.2,80.0,25.0,80.0,50.0,85.0,YES,NO,YES,Breakdown,10.0,-17.89,1.67,839.63,678.15,28.5,48.3,44.5,7.11,16.4,14.3,0.19,Nifty Infra
INDIGO,4733.0,SELL,24.8,0.21,4.2 days,39.3,Average Fundamentals,20.0,Neutral Setup,0.6,MC Target Prob: 0.9% | Expected Horizon: 4.2d,0.01,0.37,-0.0447,168571.0,50.0,53.3,35.0,35.0,65.0,85.0,NO,NO,YES,Breakdown,10.0,-23.11,18.67,6155.5,3988.26,19.6,32.4,0.0,24.17,0.0,6.2,8.66,Nifty Infra
INDUSTOWER,438.4,WAIT,70.0,0.48,4.0 days,85.7,High ROE (19.8%) | Low Leverage (D/E: 0.53) | Healthy Margins (22.0%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,17.1,MC Target Prob: 3.0% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.03,0.41,0.0074,112384.0,50.8,28.3,65.0,35.0,100.0,40.0,NO,NO,NO,None,0.0,-0.83,36.79,442.05,320.5,64.8,64.2,15.7,2.83,19.8,4.8,0.53,Nifty Infra
INFY,1599.8,WAIT,57.2,0.43,4.4 days,76.7,High ROE (31.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (16.4%),56.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Bullish Pullback Entry,15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.31,0.0072,463687.0,76.2,70.0,65.0,70.0,100.0,100.0,NO,NO,NO,None,0.0,-16.06,17.93,1905.8,1356.6,34.4,62.9,15.1,4.97,31.4,6.6,0.1,Nifty IT
INOXWIND,114.49,AVOID,31.1,0.25,3.4 days,50.5,Low Leverage (D/E: 0.21),20.0,Neutral Setup,6.6,MC Target Prob: 9.5% | Expected Horizon: 3.4d,0.09,0.55,-0.0122,14605.0,61.0,100.0,55.0,10.0,65.0,55.0,YES,YES,YES,Breakdown,10.0,-41.29,1.89,195.0,112.37,31.4,40.1,31.9,1.66,6.8,-2.4,0.21,Nifty Energy
IOC,157.18,WAIT,51.6,0.38,4.2 days,78.1,High ROE (21.0%) | Low Leverage (D/E: 0.58),38.0,Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.014,191484.0,91.2,41.7,100.0,80.0,85.0,100.0,NO,NO,YES,Neckline Breakout,75.0,-5.25,47.67,165.88,106.44,47.6,63.5,4.4,0.85,21.0,6.7,0.58,"Nifty Energy, Nifty Infra"
JPPOWER,16.48,AVOID,38.3,0.33,3.4 days,53.5,Low Leverage (D/E: 0.27),20.0,Neutral Setup,36.1,MC Target Prob: 8.7% | Model Predicts +2.4% (10d) | Expected Horizon: 3.4d,0.09,0.56,0.0243,12686.0,64.0,90.0,55.0,32.5,65.0,70.0,NO,YES,YES,Breakdown,10.0,-39.48,26.48,27.23,13.03,35.9,46.0,37.8,1.81,3.6,3.4,0.27,Nifty Energy
JSWENERGY,494.65,AVOID,46.2,0.35,3.7 days,57.6,Strong Revenue Growth (41.0%) | Healthy Margins (11.8%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.3,MC Target Prob: 4.7% | Expected Horizon: 3.7d,0.05,0.48,-0.0157,104620.0,76.2,46.7,25.0,55.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-14.27,15.09,576.97,429.8,57.8,55.2,44.8,3.25,8.8,41.0,2.29,Nifty Energy
LODHA,1058.8,AVOID,47.6,0.34,3.7 days,74.6,High ROE (15.7%) | Low Leverage (D/E: 0.42) | Healthy Margins (20.6%),38.0,Constructive RSI (Neutral-Bullish),3.5,MC Target Prob: 5.0% | Expected Horizon: 3.7d,0.05,0.49,-0.0132,86106.0,67.2,70.0,55.0,60.0,70.0,100.0,YES,NO,YES,Breakdown,10.0,-29.93,0.67,1511.02,1051.78,45.8,53.5,25.2,3.7,15.7,7.6,0.42,Nifty Realty
LT,3828.41,AVOID,41.6,0.31,4.3 days,70.2,High ROE (17.0%) | Low Leverage (D/E: 0.98),20.0,Neutral Setup,15.2,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.34,0.002,533140.0,51.2,61.7,40.0,45.0,35.0,85.0,NO,NO,NO,None,0.0,-7.15,27.76,4123.13,2996.66,30.4,44.5,33.1,4.88,17.0,11.7,0.98,Nifty Infra
M&M,3649.5,WAIT,56.9,0.43,4.2 days,75.9,Strong Revenue Growth (30.9%) | High ROE (18.8%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.8,MC Target Prob: 1.1% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.35,0.0083,354525.0,73.8,41.7,65.0,100.0,100.0,100.0,NO,NO,NO,None,0.0,-4.02,47.67,3802.4,2471.39,53.3,62.0,19.4,3.54,18.8,30.9,1.25,Nifty Auto
MARUTI,16152.0,AVOID,44.1,0.32,4.5 days,75.8,Strong Revenue Growth (28.2%) | Low Leverage (D/E: 0.00),20.0,Neutral Setup,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.26,0.0178,411018.0,63.0,51.7,55.0,55.0,85.0,100.0,NO,NO,NO,None,0.0,-6.59,44.11,17292.0,11208.44,39.5,49.8,28.0,3.84,14.4,28.2,0.0,Nifty Auto
MAXHEALTH,1033.6,AVOID,39.9,0.28,3.9 days,72.2,Low Leverage (D/E: 0.32) | Healthy Margins (17.2%),20.0,Neutral Setup,2.0,MC Target Prob: 2.9% | Expected Horizon: 3.9d,0.03,0.43,-0.0006,98049.0,58.0,80.0,25.0,70.0,35.0,85.0,YES,NO,YES,Breakdown,10.0,-20.49,7.31,1299.9,963.19,33.9,45.3,68.3,9.11,14.3,12.2,0.32,Nifty Infra
MGL,1037.49,AVOID,41.9,0.29,3.8 days,76.5,Low Leverage (D/E: 0.03) | Healthy Margins (10.2%),20.0,Neutral Setup,2.1,MC Target Prob: 3.0% | Expected Horizon: 3.8d,0.03,0.47,-0.005,10566.0,66.8,100.0,80.0,22.5,35.0,70.0,YES,YES,YES,Breakdown,10.0,-31.12,0.0,1506.19,1037.49,26.3,49.4,12.6,1.64,13.6,4.5,0.03,Nifty Energy
MOTHERSON,113.2,AVOID,40.2,0.31,3.9 days,66.2,Low Leverage (D/E: 0.44),20.0,Neutral Setup,17.1,MC Target Prob: 3.0% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.42,0.0177,149765.0,77.0,43.3,40.0,90.0,50.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-7.32,51.07,122.14,74.93,26.5,51.2,38.9,4.06,10.1,14.9,0.44,"Nifty Auto, Nifty Infra"
MPHASIS,2788.8,WAIT,51.8,0.38,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),38.0,Constructive RSI (Neutral-Bullish),16.2,MC Target Prob: 1.8% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.4,0.0143,43846.0,81.2,51.7,40.0,80.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-7.06,35.31,3000.6,2061.02,42.4,60.6,24.4,4.31,18.3,14.4,0.24,Nifty IT
