Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
BRIGADE,660.0,AVOID,35.0,0.29,3.7 days,54.7,Low Leverage (D/E: 0.84) | Healthy Margins (11.3%),20.0,Neutral Setup,16.8,MC Target Prob: 2.6% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.03,0.5,0.0044,15856.0,57.5,100.0,50.0,10.0,50.0,55.0,YES,YES,YES,Breakdown,10.0,-48.22,3.99,1274.72,634.7,28.3,41.8,2493.1,2.32,10.8,-0.2,0.84,Nifty Realty
CANBK,127.96,SELL,25.8,0.23,4.0 days,13.6,High ROE (15.9%) | Low Leverage (D/E: 0.00) | Healthy Margins (37.0%),38.0,Constructive RSI (Neutral-Bullish),31.8,MC Target Prob: 2.5% | Model Predicts +2.9% (10d) | Expected Horizon: 4.0d,0.03,0.41,0.0289,119651.0,74.4,60.0,82.5,10.0,35.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-19.49,23.24,158.93,103.83,45.9,40.4,6.1,1.02,15.9,-46.7,0.0,Nifty PSU Bank
CENTRALBK,30.31,WAIT,53.6,0.34,3.6 days,95.7,Strong Revenue Growth (44.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (24.4%),20.0,Neutral Setup,17.5,MC Target Prob: 3.5% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.04,0.53,0.0038,27543.0,63.2,63.3,90.0,55.0,35.0,55.0,YES,NO,YES,Breakdown,10.0,-23.82,0.0,39.79,30.31,10.6,56.5,6.1,0.71,11.9,44.8,0.0,Nifty PSU Bank
COFORGE,1461.2,WAIT,58.2,0.44,3.9 days,77.6,Strong Revenue Growth (30.5%) | High ROE (18.6%) | Low Leverage (D/E: 0.08),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,18.5,MC Target Prob: 5.0% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.05,0.43,0.0182,62094.0,59.2,36.7,25.0,100.0,100.0,70.0,NO,NO,YES,Breakdown,10.0,-25.95,36.06,1973.19,1073.9,69.0,58.5,32.0,4.94,18.6,30.5,0.08,Nifty IT
DLF,580.05,SELL,12.7,0.1,3.9 days,-1.8,Low Leverage (D/E: 0.01) | Healthy Margins (53.9%),38.0,Constructive RSI (Neutral-Bullish),1.1,MC Target Prob: 1.6% | Expected Horizon: 3.9d,0.02,0.45,-0.0012,139410.0,74.0,66.7,55.0,10.0,55.0,100.0,NO,YES,YES,Confirmed Bounce,70.0,-33.63,15.07,873.96,504.1,56.9,31.1,31.6,3.07,10.0,-42.0,0.01,Nifty Realty
EICHERMOT,7100.5,BUY,76.5,0.55,4.3 days,85.0,Strong Revenue Growth (19.1%) | High ROE (23.8%) | Low Leverage (D/E: 0.02) | Healthy Margins (23.6%),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,30.4,MC Target Prob: 0.6% | Model Predicts +2.1% (10d) | Expected Horizon: 4.3d,0.01,0.32,0.0212,198173.0,90.2,50.0,55.0,90.0,100.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-13.3,35.49,8190.0,5240.55,49.1,80.6,35.9,7.89,23.8,19.1,0.02,Nifty Auto
EXIDEIND,392.25,AVOID,43.9,0.33,4.0 days,62.8,Low Leverage (D/E: 0.11),44.0,Overbought RSI | Positive Trend Slope,1.2,MC Target Prob: 1.8% | Expected Horizon: 4.0d,0.02,0.42,-0.0127,32840.0,74.0,28.3,70.0,70.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-8.21,36.25,427.35,287.9,76.3,52.9,38.4,2.36,6.2,9.2,0.11,Nifty Auto
FEDERALBNK,288.2,BUY,70.3,0.47,4.3 days,91.6,Low Leverage (D/E: 0.00) | Healthy Margins (29.9%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,15.7,MC Target Prob: 1.0% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.31,0.0187,76686.0,86.5,20.0,70.0,90.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-3.89,51.76,299.85,189.9,55.8,75.2,17.8,1.92,11.7,12.3,0.0,Nifty Private Bank
GODREJPROP,1714.2,WAIT,52.9,0.35,3.7 days,87.0,Strong Revenue Growth (63.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (36.1%),38.0,Constructive RSI (Neutral-Bullish),2.5,MC Target Prob: 3.5% | Expected Horizon: 3.7d,0.04,0.5,-0.0031,49446.0,73.8,80.0,55.0,100.0,50.0,85.0,NO,YES,NO,None,0.0,-30.52,16.51,2467.3,1471.3,50.3,59.2,26.7,2.58,10.0,63.0,0.82,Nifty Realty
HCLTECH,1195.1,AVOID,48.9,0.37,4.3 days,72.4,High ROE (23.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (12.8%),38.0,Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.35,0.0046,306320.0,56.0,56.7,55.0,35.0,65.0,85.0,YES,NO,NO,None,0.0,-29.58,6.33,1697.11,1124.0,68.8,51.0,18.5,4.02,23.4,5.3,0.07,Nifty IT
HDFCBANK,742.7,AVOID,47.0,0.33,4.5 days,74.8,Low Leverage (D/E: 0.00) | Healthy Margins (26.8%),38.0,Constructive RSI (Neutral-Bullish),0.1,MC Target Prob: 0.1% | Expected Horizon: 4.5d,0.0,0.25,-0.0169,1149965.0,59.2,70.0,70.0,35.0,35.0,85.0,YES,NO,YES,Breakdown,10.0,-26.68,1.52,1012.9,731.55,46.3,50.7,16.7,1.96,13.8,-1.8,0.0,Nifty Private Bank
HEROMOTOCO,4819.9,WAIT,51.6,0.37,4.3 days,85.5,Strong Revenue Growth (30.2%) | High ROE (28.0%) | Low Leverage (D/E: 0.04) | Healthy Margins (12.1%),20.0,Neutral Setup,30.5,MC Target Prob: 0.7% | Model Predicts +2.7% (10d) | Expected Horizon: 4.3d,0.01,0.35,0.0267,97179.0,74.0,70.0,65.0,100.0,65.0,70.0,NO,NO,YES,Breakdown,10.0,-22.62,19.37,6229.09,4037.95,32.5,58.3,16.9,4.5,28.0,30.2,0.04,Nifty Auto
ICICIBANK,1239.7,BUY,70.6,0.5,4.6 days,100.0,Strong Revenue Growth (66.9%) | High ROE (16.4%) | Low Leverage (D/E: 0.00) | Healthy Margins (24.9%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,30.0,MC Target Prob: 0.1% | Model Predicts +2.5% (10d) | Expected Horizon: 4.6d,0.0,0.24,0.0252,927428.0,74.8,70.0,55.0,80.0,70.0,85.0,YES,NO,YES,Forming Trough 2,55.0,-16.08,2.8,1477.2,1205.9,49.8,71.9,17.3,2.55,16.4,66.9,0.0,Nifty Private Bank
IDFCFIRSTB,71.25,AVOID,44.3,0.41,4.0 days,50.5,Low Leverage (D/E: 0.00) | Healthy Margins (32.8%),44.0,Overbought RSI | Positive Trend Slope,30.9,MC Target Prob: 1.3% | Model Predicts +2.6% (10d) | Expected Horizon: 4.0d,0.01,0.41,0.026,62868.0,48.1,46.7,52.5,10.0,70.0,85.0,NO,NO,NO,None,0.0,-17.22,21.07,86.07,58.85,80.1,45.4,38.8,1.34,0.0,-1.1,0.0,Nifty Private Bank
INDIANB,809.75,WAIT,56.2,0.44,4.0 days,81.1,High ROE (15.4%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.2%),38.0,Constructive RSI (Neutral-Bullish),32.2,MC Target Prob: 3.1% | Model Predicts +5.5% (10d) | Expected Horizon: 4.0d,0.03,0.41,0.0546,113549.0,55.1,50.0,67.5,47.5,35.0,85.0,NO,NO,YES,Breakdown,10.0,-18.33,38.17,991.55,586.07,45.2,55.9,9.7,1.42,15.4,1.5,0.0,Nifty PSU Bank
INDUSINDBK,901.15,WAIT,52.7,0.36,3.6 days,58.5,Strong Revenue Growth (272.7%) | Low Leverage (D/E: 0.00),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,2.2,MC Target Prob: 3.1% | Expected Horizon: 3.6d,0.03,0.51,-0.0085,68871.0,86.6,51.7,52.5,65.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-6.58,26.43,964.6,712.75,53.6,62.9,77.3,1.05,1.4,272.7,0.0,Nifty Private Bank
INFY,1202.5,WAIT,54.2,0.37,4.2 days,76.7,High ROE (31.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (16.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.3,MC Target Prob: 0.4% | Expected Horizon: 4.2d,0.0,0.37,-0.0064,463687.0,68.5,56.7,65.0,70.0,85.0,85.0,YES,NO,NO,None,0.0,-28.84,9.82,1689.8,1095.0,63.7,58.5,15.1,4.97,31.4,6.6,0.1,Nifty IT
IOB,32.95,AVOID,47.2,0.33,3.6 days,81.7,High ROE (15.7%) | Low Leverage (D/E: 0.00) | Healthy Margins (37.5%),20.0,Neutral Setup,17.3,MC Target Prob: 3.2% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.03,0.54,0.0019,62988.0,65.8,80.0,40.0,67.5,65.0,85.0,YES,NO,YES,Breakdown,10.0,-21.66,5.0,42.06,31.38,38.5,52.8,11.6,1.7,15.7,1.9,0.0,Nifty PSU Bank
KOTAKBANK,377.4,AVOID,46.3,0.38,4.4 days,52.5,Low Leverage (D/E: 0.00) | Healthy Margins (26.0%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.3,0.0007,386022.0,66.8,70.0,70.0,35.0,85.0,85.0,YES,NO,YES,Breakdown,10.0,-15.26,6.79,445.35,353.4,51.2,52.4,20.0,2.13,11.4,-11.0,0.0,Nifty Private Bank
LODHA,893.0,AVOID,47.6,0.34,3.6 days,74.6,High ROE (15.7%) | Low Leverage (D/E: 0.42) | Healthy Margins (20.6%),38.0,Constructive RSI (Neutral-Bullish),3.7,MC Target Prob: 5.3% | Expected Horizon: 3.6d,0.05,0.51,-0.0048,86106.0,90.2,70.0,55.0,60.0,100.0,85.0,NO,YES,YES,Confirmed Bounce,80.0,-40.9,31.91,1511.02,677.0,53.5,60.4,25.2,3.7,15.7,7.6,0.42,Nifty Realty
M&M,2970.2,AVOID,44.4,0.32,4.1 days,75.9,Strong Revenue Growth (30.9%) | High ROE (18.8%),20.0,Neutral Setup,16.1,MC Target Prob: 1.6% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.02,0.39,0.0132,354525.0,79.2,80.0,65.0,100.0,70.0,85.0,YES,NO,YES,Breakdown,10.0,-21.89,1.33,3802.4,2931.1,31.3,54.8,19.4,3.54,18.8,30.9,1.25,Nifty Auto
MAHABANK,77.64,BUY,77.5,0.56,3.8 days,100.0,Strong Revenue Growth (38.2%) | High ROE (22.7%) | Low Leverage (D/E: 0.00) | Healthy Margins (49.3%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,33.0,MC Target Prob: 4.3% | Model Predicts +3.1% (10d) | Expected Horizon: 3.8d,0.04,0.45,0.0311,61232.0,80.8,33.3,55.0,100.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-8.99,54.58,85.31,50.23,46.6,78.5,8.7,1.84,22.7,38.2,0.0,Nifty PSU Bank
MARUTI,12946.0,WAIT,50.4,0.38,4.4 days,75.8,Strong Revenue Growth (28.2%) | Low Leverage (D/E: 0.00),38.0,Constructive RSI (Neutral-Bullish),15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.31,0.0148,411018.0,67.8,80.0,55.0,55.0,70.0,85.0,YES,NO,NO,None,0.0,-25.13,7.92,17292.0,11996.16,41.8,55.6,28.0,3.84,14.4,28.2,0.0,Nifty Auto
MOTHERSON,141.77,WAIT,57.3,0.44,3.8 days,66.2,Low Leverage (D/E: 0.44),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,18.4,MC Target Prob: 4.9% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.05,0.44,0.0091,149765.0,71.0,20.0,40.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.72,57.54,145.74,89.99,78.6,61.4,38.9,4.06,10.1,14.9,0.44,Nifty Auto
MPHASIS,2310.5,WAIT,59.5,0.44,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),60.0,Overbought RSI | Positive Trend Slope | Volume Breakout Detected,16.1,MC Target Prob: 1.5% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.41,0.0082,43846.0,85.8,56.7,40.0,80.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-23.0,12.85,3000.6,2047.4,72.4,67.4,24.4,4.31,18.3,14.4,0.24,Nifty IT
OBEROIRLTY,1649.4,BUY,70.7,0.42,4.0 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,1.3,MC Target Prob: 1.9% | Expected Horizon: 4.0d,0.02,0.42,-0.0124,57871.0,89.5,60.0,55.0,100.0,85.0,100.0,NO,NO,YES,Neckline Breakout,75.0,-16.67,17.0,1979.26,1409.76,54.6,76.3,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,10191.0,WAIT,62.6,0.4,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,2.7,MC Target Prob: 3.9% | Expected Horizon: 3.9d,0.04,0.41,-0.0438,82450.0,51.2,20.0,25.0,100.0,100.0,40.0,NO,NO,NO,None,0.0,-1.05,66.34,10299.5,6126.48,73.9,59.2,31.4,10.53,32.6,20.3,0.0,Nifty IT
PERSISTENT,5402.0,WAIT,57.8,0.44,3.9 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),60.0,Overbought RSI | Positive Trend Slope | Volume Breakout Detected,18.1,MC Target Prob: 4.4% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.04,0.41,0.0189,76991.0,82.2,46.7,25.0,100.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-17.4,19.27,6540.04,4529.4,70.8,65.1,41.4,9.84,26.3,25.1,0.06,Nifty IT
PHOENIXLTD,1747.8,WAIT,62.5,0.46,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,17.7,MC Target Prob: 3.9% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.44,0.0014,63149.0,82.5,60.0,25.0,100.0,55.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-10.41,23.52,1950.8,1415.03,53.7,68.5,50.3,5.75,11.1,33.7,0.37,Nifty Realty
PNB,103.78,WAIT,63.2,0.44,4.0 days,97.2,Strong Revenue Growth (15.2%) | Low Leverage (D/E: 0.00) | Healthy Margins (31.2%),38.0,Constructive RSI (Neutral-Bullish),31.1,MC Target Prob: 1.5% | Model Predicts +2.5% (10d) | Expected Horizon: 4.0d,0.02,0.42,0.0255,121492.0,89.2,70.0,90.0,67.5,35.0,70.0,YES,NO,YES,Confirmed Bounce,70.0,-21.59,4.4,132.36,99.41,52.7,71.0,6.6,0.81,13.0,15.2,0.0,Nifty PSU Bank
PRESTIGE,1358.2,AVOID,41.6,0.35,3.7 days,54.8,Strong Revenue Growth (166.5%),38.0,Constructive RSI (Neutral-Bullish),18.3,MC Target Prob: 4.7% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.05,0.5,0.0199,57201.0,64.8,70.0,25.0,100.0,50.0,100.0,NO,NO,NO,None,0.0,-24.71,20.57,1804.02,1126.5,43.0,48.6,47.8,3.51,8.0,166.5,1.05,Nifty Realty
PSB,23.72,WAIT,55.5,0.35,3.5 days,92.5,Strong Revenue Growth (33.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (25.6%),38.0,Constructive RSI (Neutral-Bullish),3.0,MC Target Prob: 4.3% | Expected Horizon: 3.5d,0.04,0.55,-0.0121,16455.0,70.1,70.0,52.5,100.0,50.0,85.0,YES,NO,YES,Breakdown,10.0,-28.51,14.81,33.18,20.66,48.6,59.9,12.5,1.17,9.6,33.8,0.0,Nifty PSU Bank
RBLBANK,338.8,WAIT,64.2,0.52,3.8 days,65.4,Strong Revenue Growth (40.8%) | Low Leverage (D/E: 0.00),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,33.8,MC Target Prob: 5.4% | Model Predicts +2.6% (10d) | Expected Horizon: 3.8d,0.05,0.46,0.0263,22110.0,85.6,20.0,67.5,100.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-2.71,64.35,348.25,206.14,61.0,70.6,25.4,1.32,0.0,40.8,0.0,Nifty Private Bank
SBIN,954.1,WAIT,59.4,0.44,4.3 days,88.9,High ROE (15.5%) | Low Leverage (D/E: 0.00) | Healthy Margins (22.1%),38.0,Constructive RSI (Neutral-Bullish),30.3,MC Target Prob: 0.5% | Model Predicts +3.7% (10d) | Expected Horizon: 4.3d,0.0,0.34,0.037,906401.0,53.0,60.0,40.0,35.0,50.0,55.0,NO,NO,YES,Forming Trough 2,55.0,-20.89,23.72,1206.06,771.2,48.1,57.5,10.8,1.53,15.5,7.1,0.0,Nifty PSU Bank
SOBHA,1385.1,AVOID,44.4,0.36,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),38.0,Constructive RSI (Neutral-Bullish),17.4,MC Target Prob: 3.5% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.03,0.49,0.0037,13870.0,69.0,60.0,25.0,100.0,65.0,100.0,NO,NO,YES,Forming Trough 2,55.0,-18.58,19.74,1701.2,1156.8,47.9,51.8,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,600.2,WAIT,65.4,0.52,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,31.9,MC Target Prob: 2.7% | Model Predicts +2.2% (10d) | Expected Horizon: 3.9d,0.03,0.44,0.0224,36653.0,69.8,28.3,25.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.99,48.59,618.7,403.94,57.4,66.7,57.3,6.41,10.7,45.4,0.07,Nifty Auto
TCS,2297.4,WAIT,50.4,0.33,4.3 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),38.0,Constructive RSI (Neutral-Bullish),0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.35,-0.012,779300.0,71.8,90.0,65.0,70.0,50.0,70.0,YES,YES,YES,Breakdown,10.0,-32.98,2.29,3428.07,2246.0,49.4,56.8,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1543.2,WAIT,57.2,0.43,4.2 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),60.0,Overbought RSI | Positive Trend Slope | Volume Breakout Detected,15.5,MC Target Prob: 0.7% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.35,0.0109,130989.0,85.0,46.7,40.0,80.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-12.73,15.88,1768.4,1331.7,71.5,65.5,27.3,4.43,16.6,12.6,0.07,Nifty IT
TIINDIA,3056.6,AVOID,49.2,0.34,3.8 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.4,MC Target Prob: 3.4% | Expected Horizon: 3.8d,0.03,0.48,-0.0126,59275.0,60.8,36.7,25.0,55.0,70.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-10.14,39.73,3401.52,2187.45,56.4,52.7,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TVSMOTOR,3344.4,AVOID,40.9,0.34,4.2 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),20.0,Neutral Setup,30.8,MC Target Prob: 1.1% | Model Predicts +3.3% (10d) | Expected Horizon: 4.2d,0.01,0.34,0.0332,158483.0,64.0,70.0,25.0,90.0,35.0,85.0,NO,NO,YES,Forming Trough 2,55.0,-15.13,23.49,3940.43,2708.13,32.0,47.8,52.5,47.43,31.6,31.3,3.06,Nifty Auto
