Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
CANBK,128.23,SELL,21.8,0.2,4.0 days,13.6,High ROE (15.9%) | Low Leverage (D/E: 0.00) | Healthy Margins (37.0%),20.0,Neutral Setup,31.4,MC Target Prob: 2.0% | Model Predicts +2.5% (10d) | Expected Horizon: 4.0d,0.02,0.41,0.0246,119651.0,55.9,70.0,82.5,10.0,35.0,70.0,NO,NO,YES,Breakdown,10.0,-19.32,24.32,158.93,103.14,36.9,32.0,6.1,1.02,15.9,-46.7,0.0,Nifty PSU Bank
CENTRALBK,31.27,AVOID,40.2,0.24,3.6 days,95.7,Strong Revenue Growth (44.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (24.4%),20.0,Neutral Setup,2.2,MC Target Prob: 3.1% | Expected Horizon: 3.6d,0.03,0.52,-0.0153,27543.0,69.8,80.0,90.0,55.0,35.0,70.0,YES,NO,YES,Breakdown,10.0,-21.41,1.12,39.79,30.92,27.1,49.1,6.1,0.71,11.9,44.8,0.0,Nifty PSU Bank
COFORGE,1387.1,AVOID,46.7,0.35,3.9 days,77.6,Strong Revenue Growth (30.5%) | High ROE (18.6%) | Low Leverage (D/E: 0.08),44.0,Overbought RSI | Positive Trend Slope,18.1,MC Target Prob: 4.5% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.04,0.43,0.0061,62094.0,62.2,46.7,25.0,100.0,100.0,70.0,NO,NO,YES,Breakdown,10.0,-29.7,29.16,1973.19,1073.9,73.2,51.4,32.0,4.94,18.6,30.5,0.08,Nifty IT
COLPAL,2156.9,AVOID,41.6,0.29,4.3 days,70.7,High ROE (81.6%) | Low Leverage (D/E: 0.03) | Healthy Margins (22.0%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.2% | Expected Horizon: 4.3d,0.0,0.35,-0.0551,55928.0,81.5,60.0,55.0,35.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-17.12,20.58,2602.58,1788.7,46.8,53.6,42.2,35.31,81.6,9.1,0.03,Nifty FMCG
DABUR,451.05,AVOID,39.3,0.28,4.4 days,64.3,High ROE (16.2%) | Low Leverage (D/E: 0.11) | Healthy Margins (14.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.2% | Expected Horizon: 4.4d,0.0,0.32,-0.0077,75907.0,70.0,70.0,55.0,70.0,85.0,85.0,YES,NO,YES,Breakdown,10.0,-17.96,9.89,549.8,410.45,52.8,48.5,40.2,6.64,16.2,7.3,0.11,Nifty FMCG
DLF,586.7,SELL,11.2,0.09,3.9 days,-1.8,Low Leverage (D/E: 0.01) | Healthy Margins (53.9%),38.0,Constructive RSI (Neutral-Bullish),1.2,MC Target Prob: 1.7% | Expected Horizon: 3.9d,0.02,0.46,-0.0072,139410.0,82.5,90.0,55.0,10.0,65.0,100.0,NO,YES,YES,Confirmed Bounce,70.0,-32.87,16.39,873.96,504.1,42.4,32.6,31.6,3.07,10.0,-42.0,0.01,Nifty Realty
EICHERMOT,6981.5,AVOID,41.2,0.28,4.3 days,85.0,Strong Revenue Growth (19.1%) | High ROE (23.8%) | Low Leverage (D/E: 0.02) | Healthy Margins (23.6%),20.0,Neutral Setup,15.5,MC Target Prob: 0.7% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.32,0.0194,198173.0,88.0,60.0,55.0,90.0,65.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-14.76,33.22,8190.0,5240.55,28.0,55.2,35.9,7.89,23.8,19.1,0.02,Nifty Auto
EMAMILTD,402.9,SELL,27.2,0.21,3.8 days,58.5,High ROE (27.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (20.5%),20.0,Neutral Setup,2.1,MC Target Prob: 3.0% | Expected Horizon: 3.8d,0.03,0.47,-0.0151,17235.0,55.5,83.3,65.0,10.0,35.0,70.0,YES,YES,NO,None,0.0,-34.42,2.49,614.39,393.1,22.1,35.7,22.2,5.89,27.6,-3.9,0.06,Nifty FMCG
EXIDEIND,339.75,SELL,28.3,0.21,3.9 days,62.8,Low Leverage (D/E: 0.11),20.0,Neutral Setup,0.9,MC Target Prob: 1.3% | Expected Horizon: 3.9d,0.01,0.44,-0.021,32840.0,77.5,70.0,70.0,70.0,100.0,100.0,NO,NO,NO,None,0.0,-20.5,18.01,427.35,287.9,34.4,43.1,38.4,2.36,6.2,9.2,0.11,Nifty Auto
GODREJCP,1027.5,AVOID,39.3,0.31,4.2 days,64.3,High ROE (15.1%) | Low Leverage (D/E: 0.35) | Healthy Margins (12.3%),38.0,Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.0008,105149.0,78.2,80.0,40.0,60.0,35.0,70.0,YES,NO,YES,Confirmed Bounce,80.0,-19.15,4.85,1270.92,979.93,40.7,51.0,56.3,8.3,15.1,8.4,0.35,Nifty FMCG
GODREJPROP,1732.9,AVOID,37.5,0.24,3.7 days,87.0,Strong Revenue Growth (63.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (36.1%),20.0,Neutral Setup,3.1,MC Target Prob: 4.4% | Expected Horizon: 3.7d,0.04,0.5,-0.037,49446.0,73.0,70.0,55.0,100.0,65.0,85.0,NO,NO,NO,None,0.0,-29.77,17.78,2467.3,1471.3,31.4,48.2,26.7,2.58,10.0,63.0,0.82,Nifty Realty
HCLTECH,1164.0,AVOID,36.7,0.27,4.2 days,72.4,High ROE (23.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (12.8%),20.0,Neutral Setup,15.3,MC Target Prob: 0.5% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.0,0.35,0.0084,306320.0,67.5,100.0,55.0,35.0,65.0,70.0,YES,YES,NO,None,0.0,-31.41,3.56,1697.11,1124.0,39.7,45.9,18.5,4.02,23.4,5.3,0.07,Nifty IT
HEROMOTOCO,4966.0,AVOID,46.7,0.33,4.2 days,85.5,Strong Revenue Growth (30.2%) | High ROE (28.0%) | Low Leverage (D/E: 0.04) | Healthy Margins (12.1%),38.0,Constructive RSI (Neutral-Bullish),15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.0,0.35,0.0143,97179.0,75.5,70.0,65.0,100.0,65.0,85.0,NO,NO,YES,Breakdown,10.0,-20.28,22.98,6229.09,4037.95,44.5,55.3,16.9,4.5,28.0,30.2,0.04,Nifty Auto
HINDUNILVR,2203.6,SELL,28.4,0.21,4.5 days,64.0,High ROE (21.6%) | Low Leverage (D/E: 0.03) | Healthy Margins (23.3%),20.0,Neutral Setup,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.27,-0.0031,509744.0,67.2,80.0,55.0,67.5,50.0,85.0,YES,NO,YES,Breakdown,10.0,-17.52,7.38,2671.6,2052.2,33.4,40.0,48.0,10.46,21.6,4.3,0.03,Nifty FMCG
INDIANB,825.95,WAIT,51.1,0.4,4.0 days,81.1,High ROE (15.4%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.2%),38.0,Constructive RSI (Neutral-Bullish),32.4,MC Target Prob: 3.4% | Model Predicts +5.8% (10d) | Expected Horizon: 4.0d,0.03,0.41,0.0583,113549.0,57.4,50.0,67.5,47.5,50.0,85.0,NO,NO,YES,Breakdown,10.0,-16.7,42.99,991.55,577.63,48.7,53.0,9.7,1.42,15.4,1.5,0.0,Nifty PSU Bank
INFY,1174.5,AVOID,38.3,0.26,4.2 days,76.7,High ROE (31.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (16.4%),38.0,Constructive RSI (Neutral-Bullish),0.2,MC Target Prob: 0.3% | Expected Horizon: 4.2d,0.0,0.36,-0.0073,463687.0,74.0,90.0,65.0,70.0,65.0,70.0,YES,YES,NO,None,0.0,-30.49,7.26,1689.8,1095.0,51.2,49.0,15.1,4.97,31.4,6.6,0.1,Nifty IT
IOB,33.43,AVOID,35.4,0.23,3.6 days,81.7,High ROE (15.7%) | Low Leverage (D/E: 0.00) | Healthy Margins (37.5%),20.0,Neutral Setup,2.4,MC Target Prob: 3.5% | Expected Horizon: 3.6d,0.03,0.52,-0.014,62988.0,65.8,80.0,40.0,67.5,65.0,85.0,YES,NO,YES,Breakdown,10.0,-20.52,6.53,42.06,31.38,31.0,44.5,11.6,1.7,15.7,1.9,0.0,Nifty PSU Bank
ITC,301.7,SELL,28.0,0.21,4.5 days,63.0,High ROE (29.3%) | Low Leverage (D/E: 0.03) | Healthy Margins (26.2%),20.0,Neutral Setup,0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.27,-0.008,355398.0,70.0,80.0,65.0,10.0,85.0,100.0,YES,NO,YES,Forming Trough 2,55.0,-29.17,4.87,425.96,287.7,34.5,40.6,17.2,4.9,29.3,-5.0,0.03,Nifty FMCG
LODHA,886.75,AVOID,38.9,0.28,3.6 days,74.6,High ROE (15.7%) | Low Leverage (D/E: 0.42) | Healthy Margins (20.6%),38.0,Constructive RSI (Neutral-Bullish),3.8,MC Target Prob: 5.5% | Expected Horizon: 3.6d,0.05,0.51,-0.0222,86106.0,93.2,80.0,55.0,60.0,100.0,85.0,NO,YES,YES,Confirmed Bounce,80.0,-41.31,30.98,1511.02,677.0,42.7,55.2,25.2,3.7,15.7,7.6,0.42,Nifty Realty
M&M,3081.3,AVOID,43.6,0.33,4.1 days,75.9,Strong Revenue Growth (30.9%) | High ROE (18.8%),38.0,Constructive RSI (Neutral-Bullish),16.0,MC Target Prob: 1.5% | Model Predicts Positive Return | Expected Horizon: 4.1d,0.01,0.39,0.0054,354525.0,83.5,70.0,65.0,100.0,85.0,85.0,YES,NO,YES,Forming Trough 2,55.0,-18.96,5.12,3802.4,2931.1,48.3,55.6,19.4,3.54,18.8,30.9,1.25,Nifty Auto
MAHABANK,80.04,WAIT,54.6,0.33,3.8 days,100.0,Strong Revenue Growth (38.2%) | High ROE (22.7%) | Low Leverage (D/E: 0.00) | Healthy Margins (49.3%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),2.8,MC Target Prob: 4.0% | Expected Horizon: 3.8d,0.04,0.46,-0.009,61232.0,80.8,33.3,55.0,100.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-6.18,61.06,85.31,49.69,52.0,62.5,8.7,1.84,22.7,38.2,0.0,Nifty PSU Bank
MARICO,824.45,AVOID,49.9,0.32,4.5 days,74.1,Strong Revenue Growth (22.1%) | High ROE (41.4%) | Low Leverage (D/E: 0.12) | Healthy Margins (12.9%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.5d,0.0,0.27,-0.0267,106249.0,81.5,38.3,40.0,90.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-2.15,21.23,842.55,680.08,67.5,59.4,60.4,25.05,41.4,22.1,0.12,Nifty FMCG
MARUTI,12987.0,AVOID,37.8,0.27,4.4 days,75.8,Strong Revenue Growth (28.2%) | Low Leverage (D/E: 0.00),20.0,Neutral Setup,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.3,0.0154,411018.0,67.0,80.0,55.0,55.0,65.0,85.0,YES,NO,NO,None,0.0,-24.9,8.26,17292.0,11996.16,32.4,46.6,28.0,3.84,14.4,28.2,0.0,Nifty Auto
MOTHERSON,136.18,AVOID,49.8,0.38,3.9 days,66.2,Low Leverage (D/E: 0.44),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,17.9,MC Target Prob: 4.1% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.04,0.44,0.0077,149765.0,79.0,20.0,40.0,90.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-0.6,51.33,137.0,89.99,72.2,58.6,38.9,4.06,10.1,14.9,0.44,Nifty Auto
MPHASIS,2222.4,AVOID,44.5,0.33,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),38.0,Constructive RSI (Neutral-Bullish),16.1,MC Target Prob: 1.6% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.41,0.0074,43846.0,89.8,80.0,40.0,80.0,65.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-25.93,8.55,3000.6,2047.4,43.3,58.1,24.4,4.31,18.3,14.4,0.24,Nifty IT
NESTLEIND,1423.1,AVOID,43.3,0.29,4.6 days,75.6,Strong Revenue Growth (23.0%) | High ROE (76.3%) | Low Leverage (D/E: 0.09) | Healthy Margins (15.1%),56.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Bullish Pullback Entry,0.0,MC Target Prob: 0.1% | Expected Horizon: 4.6d,0.0,0.24,-0.0433,277349.0,83.0,51.7,30.0,100.0,100.0,100.0,NO,NO,YES,Neckline Breakout,65.0,-4.24,31.34,1486.1,1083.55,37.9,55.2,79.1,53.78,76.3,23.0,0.09,Nifty FMCG
OBEROIRLTY,1659.6,AVOID,41.6,0.27,4.0 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),38.0,Constructive RSI (Neutral-Bullish),1.5,MC Target Prob: 2.1% | Expected Horizon: 4.0d,0.02,0.42,-0.0175,57871.0,87.2,70.0,55.0,100.0,50.0,100.0,NO,NO,YES,Neckline Breakout,75.0,-16.15,17.72,1979.26,1409.76,44.0,55.3,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,9525.0,WAIT,65.1,0.5,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,32.5,MC Target Prob: 3.5% | Model Predicts +7.0% (10d) | Expected Horizon: 3.9d,0.04,0.42,0.0704,82450.0,55.2,33.3,25.0,100.0,100.0,40.0,NO,NO,NO,None,0.0,-2.11,55.47,9730.5,6126.48,51.9,62.1,31.4,10.53,32.6,20.3,0.0,Nifty IT
PATANJALI,463.45,AVOID,37.3,0.26,4.2 days,73.5,Low Leverage (D/E: 0.21),38.0,Constructive RSI (Neutral-Bullish),0.5,MC Target Prob: 0.8% | Expected Horizon: 4.2d,0.01,0.36,-0.0085,45647.0,72.5,56.7,65.0,90.0,85.0,85.0,YES,NO,YES,Breakdown,10.0,-27.84,5.08,642.29,441.05,55.1,47.9,25.2,3.48,14.8,14.7,0.21,Nifty FMCG
PERSISTENT,4970.3,AVOID,48.8,0.37,3.9 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,17.5,MC Target Prob: 3.6% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.04,0.43,0.0073,76991.0,86.0,56.7,25.0,100.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-24.0,9.73,6540.04,4529.4,56.3,60.0,41.4,9.84,26.3,25.1,0.06,Nifty IT
PHOENIXLTD,1790.3,AVOID,45.2,0.31,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),2.4,MC Target Prob: 3.5% | Expected Horizon: 3.8d,0.03,0.46,-0.0072,63149.0,79.2,51.7,25.0,100.0,50.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-8.23,26.52,1950.8,1415.03,50.5,55.4,50.3,5.75,11.1,33.7,0.37,Nifty Realty
PNB,102.66,WAIT,50.9,0.34,4.0 days,97.2,Strong Revenue Growth (15.2%) | Low Leverage (D/E: 0.00) | Healthy Margins (31.2%),20.0,Neutral Setup,31.0,MC Target Prob: 1.4% | Model Predicts +2.0% (10d) | Expected Horizon: 4.0d,0.01,0.43,0.0204,121492.0,74.5,80.0,90.0,67.5,50.0,70.0,YES,NO,YES,Breakdown,10.0,-22.44,5.25,132.36,97.54,35.8,58.0,6.6,0.81,13.0,15.2,0.0,Nifty PSU Bank
PRESTIGE,1388.5,AVOID,31.8,0.26,3.6 days,54.8,Strong Revenue Growth (166.5%),20.0,Neutral Setup,18.8,MC Target Prob: 5.4% | Model Predicts Positive Return | Expected Horizon: 3.6d,0.05,0.51,0.0096,57201.0,68.5,70.0,25.0,100.0,85.0,85.0,NO,NO,NO,None,0.0,-23.03,23.26,1804.02,1126.5,40.0,42.8,47.8,3.51,8.0,166.5,1.05,Nifty Realty
PSB,23.64,AVOID,39.5,0.24,3.6 days,92.5,Strong Revenue Growth (33.8%) | Low Leverage (D/E: 0.00) | Healthy Margins (25.6%),20.0,Neutral Setup,3.2,MC Target Prob: 4.6% | Expected Horizon: 3.6d,0.05,0.54,-0.0231,16455.0,69.4,80.0,52.5,100.0,35.0,70.0,YES,NO,YES,Breakdown,10.0,-28.76,14.42,33.18,20.66,37.2,48.5,12.5,1.17,9.6,33.8,0.0,Nifty PSU Bank
RADICO,3561.1,WAIT,53.1,0.43,4.0 days,50.2,Strong Revenue Growth (19.5%) | Low Leverage (D/E: 0.21),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,32.8,MC Target Prob: 4.0% | Model Predicts +5.5% (10d) | Expected Horizon: 4.0d,0.04,0.4,0.0546,46569.0,68.8,28.3,25.0,100.0,100.0,40.0,NO,NO,YES,Neckline Breakout,65.0,-1.08,46.19,3599.9,2435.87,65.9,57.8,77.0,14.03,0.0,19.5,0.21,Nifty FMCG
SBIN,949.2,AVOID,42.5,0.28,4.3 days,88.9,High ROE (15.5%) | Low Leverage (D/E: 0.00) | Healthy Margins (22.1%),20.0,Neutral Setup,15.3,MC Target Prob: 0.4% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.34,0.009,906401.0,52.5,70.0,40.0,35.0,50.0,70.0,NO,NO,YES,Breakdown,10.0,-21.3,23.08,1206.06,771.2,26.9,45.5,10.8,1.53,15.5,7.1,0.0,Nifty PSU Bank
SOBHA,1376.9,SELL,28.4,0.21,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),20.0,Neutral Setup,2.5,MC Target Prob: 3.6% | Expected Horizon: 3.7d,0.04,0.5,-0.0079,13870.0,70.8,70.0,25.0,100.0,100.0,85.0,NO,NO,NO,None,0.0,-19.06,19.03,1701.2,1156.8,31.2,41.1,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,593.75,WAIT,54.0,0.45,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),32.0,MC Target Prob: 2.8% | Model Predicts +2.2% (10d) | Expected Horizon: 3.9d,0.03,0.43,0.022,36653.0,67.5,28.3,25.0,90.0,85.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.22,46.99,607.25,403.94,59.0,58.0,57.3,6.41,10.7,45.4,0.07,Nifty Auto
TATACONSUM,1191.8,AVOID,37.5,0.27,4.4 days,59.0,Strong Revenue Growth (17.9%) | Low Leverage (D/E: 0.12),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.4d,0.0,0.3,-0.004,109652.0,62.8,38.3,25.0,100.0,100.0,100.0,NO,NO,NO,None,0.0,-6.23,17.44,1271.0,1014.8,57.2,45.1,71.0,5.39,6.9,17.9,0.12,Nifty FMCG
TCS,2317.3,AVOID,34.8,0.23,4.3 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),20.0,Neutral Setup,0.1,MC Target Prob: 0.1% | Expected Horizon: 4.3d,0.0,0.34,-0.0068,779300.0,77.0,100.0,65.0,70.0,65.0,70.0,YES,YES,YES,Breakdown,10.0,-32.4,3.17,3428.07,2246.0,30.5,47.5,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1422.2,AVOID,37.2,0.26,4.2 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),38.0,Constructive RSI (Neutral-Bullish),0.3,MC Target Prob: 0.4% | Expected Horizon: 4.2d,0.0,0.35,-0.0019,130989.0,92.8,80.0,40.0,80.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-19.58,6.8,1768.4,1331.7,43.1,53.9,27.3,4.43,16.6,12.6,0.07,Nifty IT
TIINDIA,3011.3,SELL,28.3,0.23,3.8 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),38.0,Constructive RSI (Neutral-Bullish),2.3,MC Target Prob: 3.3% | Expected Horizon: 3.8d,0.03,0.47,-0.0186,59275.0,58.5,36.7,25.0,55.0,55.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-11.47,37.66,3401.52,2187.45,57.5,37.4,93.0,7.88,0.0,20.7,0.28,Nifty Auto
