Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
MGL,1050.55,AVOID,33.7,0.23,3.8 days,76.5,Low Leverage (D/E: 0.03) | Healthy Margins (10.2%),20.0,Neutral Setup,2.5,MC Target Prob: 3.6% | Expected Horizon: 3.8d,0.04,0.46,-0.007,10566.0,71.2,100.0,80.0,22.5,65.0,70.0,YES,YES,YES,Breakdown,10.0,-30.25,0.0,1506.19,1050.55,38.0,45.0,12.6,1.64,13.6,4.5,0.03,Nifty Energy
MOTHERSON,118.98,WAIT,56.8,0.39,3.9 days,66.2,Low Leverage (D/E: 0.44),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,17.3,MC Target Prob: 3.3% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.43,0.0178,149765.0,75.0,33.3,40.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.59,58.79,122.14,74.93,49.3,62.3,38.9,4.06,10.1,14.9,0.44,"Nifty Auto, Nifty Infra"
MPHASIS,2874.8,AVOID,46.5,0.31,4.1 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),62.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish),1.3,MC Target Prob: 1.8% | Expected Horizon: 4.1d,0.02,0.4,-0.0001,43846.0,78.2,41.7,40.0,80.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-4.19,39.48,3000.6,2061.02,51.3,56.0,24.4,4.31,18.3,14.4,0.24,Nifty IT
NAVA,602.8,WAIT,59.5,0.49,3.5 days,82.3,Low Leverage (D/E: 0.21) | Healthy Margins (18.3%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,39.6,MC Target Prob: 13.7% | Model Predicts +7.4% (10d) | Expected Horizon: 3.5d,0.14,0.49,0.0741,16588.0,77.0,28.3,70.0,45.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-15.5,68.14,713.34,358.51,64.7,64.8,21.0,2.05,10.3,12.2,0.21,Nifty Energy
NHPC,82.18,AVOID,41.1,0.28,4.0 days,78.6,Strong Revenue Growth (19.2%) | Healthy Margins (32.4%),44.0,Overbought RSI | Positive Trend Slope,1.1,MC Target Prob: 1.6% | Expected Horizon: 4.0d,0.02,0.43,-0.0087,73841.0,91.0,38.3,70.0,100.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-7.44,18.21,88.78,69.52,81.3,56.1,26.5,1.79,9.0,19.2,1.13,Nifty Energy
NLCINDIA,265.86,WAIT,59.9,0.49,3.7 days,78.6,High ROE (16.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (20.1%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,34.4,MC Target Prob: 6.3% | Model Predicts +2.9% (10d) | Expected Horizon: 3.7d,0.06,0.49,0.0286,46556.0,72.5,28.3,80.0,10.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-5.49,39.61,281.31,190.43,71.2,63.7,13.2,2.16,16.0,-0.3,0.82,Nifty Energy
NTPC,346.24,AVOID,40.5,0.28,4.2 days,77.5,Healthy Margins (14.4%),44.0,Overbought RSI | Positive Trend Slope,0.4,MC Target Prob: 0.6% | Expected Horizon: 4.2d,0.01,0.37,-0.0053,351407.0,80.5,38.3,80.0,35.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-3.15,20.1,357.51,288.28,82.4,52.5,11.9,1.73,13.7,8.0,1.18,"Nifty Energy, Nifty Infra"
NTPCGREEN,94.07,AVOID,36.0,0.27,3.8 days,53.7,Strong Revenue Growth (46.7%) | Healthy Margins (18.3%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.3,MC Target Prob: 1.9% | Expected Horizon: 3.8d,0.02,0.48,0.0,84078.0,59.2,56.7,25.0,55.0,100.0,100.0,YES,NO,YES,Breakdown,10.0,-26.61,8.03,128.17,87.08,62.9,43.0,160.9,4.56,2.8,46.7,1.65,Nifty Energy
OBEROIRLTY,1704.28,AVOID,47.0,0.31,4.0 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.4,MC Target Prob: 2.0% | Expected Horizon: 4.0d,0.02,0.43,-0.0019,57871.0,92.8,46.7,55.0,100.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-24.79,15.61,2265.9,1474.15,69.3,60.7,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,7614.36,AVOID,42.0,0.28,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),38.0,Constructive RSI (Neutral-Bullish),2.4,MC Target Prob: 3.4% | Expected Horizon: 3.9d,0.03,0.43,-0.0077,82450.0,69.0,76.7,25.0,100.0,65.0,100.0,YES,YES,YES,Breakdown,10.0,-34.42,12.54,11611.39,6765.85,56.2,50.1,31.4,10.53,32.6,20.3,0.0,Nifty IT
OIL,412.1,WAIT,54.2,0.34,3.7 days,82.8,Low Leverage (D/E: 0.59) | Healthy Margins (19.5%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.5,MC Target Prob: 5.0% | Expected Horizon: 3.7d,0.05,0.47,-0.0094,78240.0,98.1,46.7,92.5,80.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-12.35,23.92,470.17,332.56,65.0,67.4,11.8,1.35,12.7,5.2,0.59,Nifty Energy
ONGC,233.56,AVOID,41.3,0.29,4.0 days,68.8,Low Leverage (D/E: 0.43),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.0,MC Target Prob: 1.5% | Expected Horizon: 4.0d,0.01,0.41,-0.01,332937.0,93.5,48.3,100.0,67.5,70.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-7.45,11.99,252.37,208.55,60.6,57.0,8.0,0.9,12.7,1.9,0.43,"Nifty Energy, Nifty Infra"
PERSISTENT,6490.22,WAIT,50.9,0.33,4.0 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.9,MC Target Prob: 4.1% | Expected Horizon: 4.0d,0.04,0.4,-0.003,76991.0,70.0,28.3,25.0,100.0,55.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-0.76,48.34,6540.04,4375.22,59.9,56.6,41.4,9.84,26.3,25.1,0.06,Nifty IT
PETRONET,294.35,SELL,27.0,0.22,4.1 days,38.7,High ROE (18.6%) | Low Leverage (D/E: 0.11),44.0,Overbought RSI | Positive Trend Slope,0.8,MC Target Prob: 1.2% | Expected Horizon: 4.1d,0.01,0.38,-0.0102,40103.0,65.2,48.3,80.0,55.0,85.0,70.0,YES,NO,NO,None,0.0,-7.86,13.12,319.48,260.2,82.7,38.5,10.3,1.8,18.6,-23.3,0.11,Nifty Energy
PHOENIXLTD,1942.6,AVOID,47.3,0.32,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,3.4,MC Target Prob: 4.8% | Expected Horizon: 3.8d,0.05,0.45,-0.0127,63149.0,53.8,28.3,25.0,100.0,100.0,40.0,NO,NO,NO,None,0.0,-0.42,37.28,1950.8,1415.03,91.7,49.2,50.3,5.75,11.1,33.7,0.37,Nifty Realty
POWERGRID,261.17,AVOID,39.7,0.28,4.2 days,65.0,High ROE (16.5%) | Healthy Margins (34.1%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.3,MC Target Prob: 0.5% | Expected Horizon: 4.2d,0.0,0.36,-0.0081,269997.0,69.2,70.0,65.0,35.0,100.0,100.0,YES,NO,YES,Breakdown,10.0,-15.72,7.52,309.87,242.91,53.8,48.6,14.4,2.69,16.5,-5.0,1.51,"Nifty Energy, Nifty Infra"
POWERINDIA,19582.0,WAIT,55.9,0.48,3.4 days,73.5,Strong Revenue Growth (46.2%) | High ROE (21.0%) | Low Leverage (D/E: 0.02) | Healthy Margins (12.1%),54.0,Constructive RSI (Neutral-Bullish) | Volume Breakout Detected,40.0,MC Target Prob: 14.2% | Model Predicts +7.9% (10d) | Expected Horizon: 3.4d,0.14,0.52,0.0786,156048.0,74.5,28.3,25.0,100.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-13.94,103.58,22755.0,9618.96,55.4,61.5,158.3,30.15,21.0,46.2,0.02,Nifty Energy
PRESTIGE,1619.5,AVOID,37.2,0.32,3.7 days,54.8,Strong Revenue Growth (166.5%),38.0,Constructive RSI (Neutral-Bullish),19.1,MC Target Prob: 5.8% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.06,0.49,0.0044,57201.0,81.5,41.7,25.0,100.0,85.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-10.23,52.92,1804.02,1059.08,52.3,50.5,47.8,3.51,8.0,166.5,1.05,Nifty Realty
RELIANCE,1504.2,AVOID,42.4,0.32,4.5 days,73.6,Low Leverage (D/E: 0.37),38.0,Constructive RSI (Neutral-Bullish),15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.28,0.0056,1709557.0,88.0,61.7,80.0,45.0,70.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-5.53,29.98,1592.3,1157.28,40.4,56.1,21.2,1.89,9.1,12.5,0.37,"Nifty Energy, Nifty Infra"
RPOWER,35.02,AVOID,32.1,0.26,3.2 days,31.6,Low Leverage (D/E: 0.92),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,12.1,MC Target Prob: 17.3% | Expected Horizon: 3.2d,0.17,0.55,-0.0132,11270.0,63.8,90.0,70.0,20.0,65.0,55.0,YES,YES,YES,Breakdown,10.0,-50.86,6.38,71.27,32.92,48.0,41.6,0.0,0.7,-2.1,-4.6,0.92,Nifty Energy
SHREECEM,27320.0,SELL,27.4,0.22,4.5 days,40.5,Low Leverage (D/E: 0.38) | Healthy Margins (14.5%),44.0,Overbought RSI | Positive Trend Slope,0.0,MC Target Prob: 0.1% | Expected Horizon: 4.5d,0.0,0.27,-0.0161,84916.0,57.8,56.7,25.0,47.5,100.0,100.0,YES,NO,YES,Breakdown,10.0,-15.3,10.56,32253.6,24711.56,70.2,36.5,48.6,9.22,0.0,5.2,0.38,Nifty Infra
SIEMENS,3133.6,AVOID,34.6,0.3,3.9 days,49.9,Low Leverage (D/E: 0.02),38.0,Constructive RSI (Neutral-Bullish),16.5,MC Target Prob: 2.2% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.45,0.013,129058.0,67.0,60.0,25.0,45.0,35.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-18.95,15.46,3866.27,2713.99,49.1,44.3,76.5,9.32,0.0,14.6,0.02,Nifty Energy
SJVN,81.74,AVOID,35.8,0.27,3.7 days,62.2,Strong Revenue Growth (196.7%) | Healthy Margins (14.2%),44.0,Overbought RSI | Positive Trend Slope,2.2,MC Target Prob: 3.2% | Expected Horizon: 3.7d,0.03,0.5,-0.0197,28408.0,59.0,46.7,40.0,65.0,100.0,70.0,NO,NO,YES,Breakdown,10.0,-22.71,17.96,105.76,69.29,70.5,42.8,44.3,1.96,4.5,196.7,2.27,Nifty Energy
SOBHA,1529.1,AVOID,49.7,0.44,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,32.6,MC Target Prob: 3.8% | Model Predicts +3.0% (10d) | Expected Horizon: 3.7d,0.04,0.49,0.0298,13870.0,82.2,36.7,25.0,100.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-10.12,39.97,1701.2,1092.44,66.2,59.4,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,472.27,AVOID,30.7,0.22,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),20.0,Neutral Setup,1.5,MC Target Prob: 2.2% | Expected Horizon: 3.9d,0.02,0.45,-0.0095,36653.0,82.0,70.0,25.0,90.0,65.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-19.32,16.92,585.35,403.93,37.6,46.1,57.3,6.41,10.7,45.4,0.07,Nifty Auto
SUZLON,52.9,AVOID,47.9,0.32,3.7 days,84.3,Strong Revenue Growth (44.9%) | High ROE (40.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (19.0%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,4.5,MC Target Prob: 6.4% | Expected Horizon: 3.7d,0.06,0.48,-0.0229,74776.0,84.5,56.7,55.0,55.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-25.99,6.42,71.48,49.71,56.2,58.9,23.6,9.53,40.6,44.9,0.06,"Nifty Energy, Nifty Infra"
TATAPOWER,380.75,SELL,25.5,0.2,4.1 days,24.2,Average Fundamentals,56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.6,MC Target Prob: 0.9% | Expected Horizon: 4.1d,0.01,0.4,-0.0063,129156.0,75.5,61.7,40.0,10.0,100.0,100.0,YES,NO,YES,Confirmed Bounce,70.0,-8.19,13.6,414.7,335.18,52.2,40.5,34.5,3.27,11.3,-12.8,1.68,"Nifty Energy, Nifty Infra"
TCS,3236.76,WAIT,50.9,0.37,4.5 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.0,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.29,0.003,779300.0,67.0,56.7,65.0,70.0,85.0,70.0,YES,NO,NO,None,0.0,-20.53,14.52,4072.81,2826.29,59.7,55.7,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1625.2,AVOID,49.9,0.32,4.3 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.4,MC Target Prob: 0.5% | Expected Horizon: 4.3d,0.01,0.31,-0.0048,130989.0,71.5,28.3,40.0,80.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-2.95,31.39,1674.6,1236.96,62.2,56.4,27.3,4.43,16.6,12.6,0.07,Nifty IT
THERMAX,3069.3,AVOID,35.7,0.27,3.7 days,62.4,Low Leverage (D/E: 0.42),44.0,Overbought RSI | Positive Trend Slope,2.0,MC Target Prob: 2.8% | Expected Horizon: 3.7d,0.03,0.51,-0.0123,52904.0,61.2,56.7,25.0,80.0,100.0,70.0,YES,NO,YES,Breakdown,10.0,-25.81,10.65,4136.86,2773.8,75.2,43.4,73.6,9.53,13.7,11.1,0.42,Nifty Energy
TIINDIA,2525.26,SELL,22.7,0.19,3.8 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),20.0,Neutral Setup,1.7,MC Target Prob: 2.5% | Expected Horizon: 3.8d,0.02,0.48,-0.0168,59275.0,55.8,80.0,25.0,55.0,50.0,70.0,YES,NO,YES,Breakdown,10.0,-29.9,2.7,3602.32,2458.81,38.3,32.6,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TORNTPOWER,1382.47,AVOID,32.5,0.26,3.8 days,52.0,Low Leverage (D/E: 0.71),44.0,Overbought RSI | Positive Trend Slope,3.2,MC Target Prob: 4.6% | Expected Horizon: 3.8d,0.05,0.47,-0.0085,73288.0,60.0,46.7,40.0,10.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-13.66,16.4,1601.25,1187.69,72.5,40.8,30.4,3.9,13.0,-0.8,0.71,Nifty Energy
TVSMOTOR,3826.82,WAIT,51.1,0.37,4.3 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.6,MC Target Prob: 0.8% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.31,0.0182,158483.0,67.2,20.0,25.0,90.0,100.0,70.0,NO,NO,YES,Neckline Breakout,65.0,-0.67,77.16,3852.63,2160.06,66.3,55.9,52.5,47.43,31.6,31.3,3.06,Nifty Auto
ULTRACEMCO,12184.0,AVOID,37.6,0.31,4.4 days,54.5,Low Leverage (D/E: 0.29),44.0,Overbought RSI | Positive Trend Slope,15.1,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.28,0.0101,317556.0,70.0,38.3,40.0,32.5,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-5.36,21.06,12874.0,10064.65,81.1,47.3,38.9,4.41,10.6,3.0,0.29,Nifty Infra
UNOMINDA,1317.24,WAIT,60.1,0.48,3.9 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,33.8,MC Target Prob: 5.4% | Model Predicts +2.2% (10d) | Expected Horizon: 3.9d,0.05,0.42,0.0222,62395.0,77.2,20.0,25.0,100.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-3.52,64.43,1365.3,801.07,66.9,65.2,52.0,9.99,19.2,17.8,0.38,Nifty Auto
WIPRO,263.98,WAIT,59.5,0.41,4.3 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.6,MC Target Prob: 0.9% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.01,0.34,0.0016,187704.0,78.0,46.7,80.0,35.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-13.45,17.93,305.02,223.85,62.1,65.0,14.3,2.09,15.4,7.7,0.23,Nifty IT
